video_id,comment_id,parent_id,thread_id,is_reply,author,published_at,updated_at,like_count,text,toxicity_label,toxicity_score,label,note
ak6HXB6--HM,Ugyf4133CI0uKRPo6ud4AaABAg,,Ugyf4133CI0uKRPo6ud4AaABAg,0,@もんきち-v3y,2025-07-20T02:29:23Z,2025-07-20T02:29:23Z,0,言い訳せず約束はまもんのえらいw,,,0,
ak6HXB6--HM,UgwrYpXe9CSyxZ3oPOt4AaABAg,,UgwrYpXe9CSyxZ3oPOt4AaABAg,0,@きの2,2025-06-15T11:57:57Z,2025-06-15T11:57:57Z,0,もしかして荒らしたったww害悪のさわだ説,,,1,
ak6HXB6--HM,UgxRT-danmxOkmktUVB4AaABAg,,UgxRT-danmxOkmktUVB4AaABAg,0,@ホープ-v3j,2025-06-03T03:06:37Z,2025-06-03T03:06:37Z,0,"サボってる時点で親が馬鹿な、自由にさせるを間違えてるDQNで草

同じことやってドヤってる馬鹿おったが、
事情があろうが、まともに毎日躾や教育してる家庭の子は、““小学当時から見ても““アウトなんよな

地元がスラムで、よくDQN親おったが、その一般的な傾向として、
ていうか親に嘘ついてサボってるとかいうパターンではなく、例外ゼロで馬鹿親が甘やかしてる・子供自身も馬鹿だからそうなってるパターンしかないのよな

（テメーの息子や娘に甘くてろくな躾をしておらず、叱りもせず放置でやりたい放題で、自由を履き違えており、注意されると逆ギレする茶髪に染めてるくせに100均のハケのように質が悪くバサバサな馬鹿な母親たちや、オラついてる低偏差値中卒・高卒かつキチガイ暴走族・チンピラの父親たちが、
どれだけ少なく見積もっても、過半数余裕で超えてるところ）

社会人で有給使って休む＝休む権利が正当に、かつ、取っても問題ない状態じゃねえのよW",,,1,
ak6HXB6--HM,UgxJ0dTSnQ2BOPBnNR14AaABAg,,UgxJ0dTSnQ2BOPBnNR14AaABAg,0,@ぱんけーきはちみつ7L付き,2025-05-29T10:23:57Z,2025-05-29T10:23:57Z,0,いゃー弱そう（マインクラフト荒らしたったww）がね！XP何なん^ ^,,,1,
ak6HXB6--HM,UgxlUTeb864BOGpMlWt4AaABAg,,UgxlUTeb864BOGpMlWt4AaABAg,0,@sirayuki653,2025-05-19T13:03:45Z,2025-05-19T13:03:45Z,0,あとうますぎでしょ生意気なガキはこうしてこらしめた方がいいですよね,,,1,
ak6HXB6--HM,UgwHjOYds6U290dax1R4AaABAg,,UgwHjOYds6U290dax1R4AaABAg,0,@sirayuki653,2025-05-19T13:03:12Z,2025-05-19T13:03:12Z,0,スプラの仲間になってみたい,,,0,
ak6HXB6--HM,UgwPKx_qibwzcqpGast4AaABAg,,UgwPKx_qibwzcqpGast4AaABAg,0,@コメ返したやつ不合格,2025-04-25T04:21:49Z,2025-04-25T04:21:49Z,2,7:35 このタイミングでbeeReal来たw,,,0,
ak6HXB6--HM,UgzEdxZYQn-5b5YSTph4AaABAg,,UgzEdxZYQn-5b5YSTph4AaABAg,0,@えすくん-u9v,2025-04-20T10:44:53Z,2025-04-20T10:44:53Z,0,相手隙ありすぎだろ😂😂😂😂😂😂,,,0,
ak6HXB6--HM,UgwHsMxFyvtDv0HnxuF4AaABAg,,UgwHsMxFyvtDv0HnxuF4AaABAg,0,@フィデ-j1n,2025-04-20T05:22:38Z,2025-04-20T05:22:38Z,0,イキリはだいたいやられたときに、まぐれ、きしょい、ラグ、チート、などの言葉を言うのかな～,,,1,
ak6HXB6--HM,Ugz87iiF4N3SgXajnQh4AaABAg,,Ugz87iiF4N3SgXajnQh4AaABAg,0,@kaaa___pe,2025-04-13T14:18:21Z,2025-04-13T14:18:21Z,1,この人何しても上手いよな,,,0,
ak6HXB6--HM,UgwZxK0DIBvugaNredN4AaABAg,,UgwZxK0DIBvugaNredN4AaABAg,0,@あいうえお-i4u4p,2025-04-13T10:49:05Z,2025-04-13T10:49:05Z,0,学校でいじられて暴言溜め込んで優しい人に(主)ぶちかましちゃったんだよねきっと。、 土下座ちゃんと送ってるから約束は守る人なんね,,,0,
ak6HXB6--HM,UgxiIE-nT2w0JV6IHQd4AaABAg,,UgxiIE-nT2w0JV6IHQd4AaABAg,0,@海幸シラ,2025-04-11T23:10:01Z,2025-04-11T23:10:01Z,0,上いったのにどこ行ったかわかんなくなってるの草,,,0,
ak6HXB6--HM,Ugzm2dPBJ9dQEhcajLl4AaABAg,,Ugzm2dPBJ9dQEhcajLl4AaABAg,0,@Aka-c3n,2025-04-10T02:15:51Z,2025-04-10T02:15:51Z,0,まあたぶんA帯だと思うけどA帯はイキる人多い気がするからなー、謝れるのは偉い,,,0,
ak6HXB6--HM,UgzAG9Oi8Cp08FLS-LN4AaABAg,,UgzAG9Oi8Cp08FLS-LN4AaABAg,0,@かばやきたろうーすこん部,2025-03-22T23:58:31Z,2025-03-22T23:58:31Z,0,8:33 0.001%残してくれてるの草,,,0,
ak6HXB6--HM,UgwhrfHeXP-VnQVu8tV4AaABAg,,UgwhrfHeXP-VnQVu8tV4AaABAg,0,@るい-l8n,2025-03-22T04:26:29Z,2025-03-22T04:26:29Z,0,厨二病ｗｗ,,,0,
ak6HXB6--HM,UgzjeWfr9JBNKqGXX314AaABAg,,UgzjeWfr9JBNKqGXX314AaABAg,0,@りゅと-y1q,2025-03-19T23:18:28Z,2025-04-15T00:45:52Z,0,"今見たらギアえぐwステジャン付けなさいよ()
追記  冷静に考えたらタイマンだからステジャンいらねーわ、にわかですまぬ😢",,,0,
ak6HXB6--HM,UgzjeWfr9JBNKqGXX314AaABAg.AFs2YFhfpD4AGLWRcrOkS2,UgzjeWfr9JBNKqGXX314AaABAg,UgzjeWfr9JBNKqGXX314AaABAg,1,@匿名-y3i4x,2025-03-31T19:16:56Z,2025-03-31T19:16:56Z,1,味方いないだろ,,,0,
ak6HXB6--HM,UgzjeWfr9JBNKqGXX314AaABAg.AFs2YFhfpD4AGLrC8cIBkL,UgzjeWfr9JBNKqGXX314AaABAg,UgzjeWfr9JBNKqGXX314AaABAg,1,@りゅと-y1q,2025-03-31T22:27:03Z,2025-03-31T22:27:03Z,0,@ あ、たしかに(),,,0,
ak6HXB6--HM,UgzjeWfr9JBNKqGXX314AaABAg.AFs2YFhfpD4AGuvowVBi0d,UgzjeWfr9JBNKqGXX314AaABAg,UgzjeWfr9JBNKqGXX314AaABAg,1,@kei-ek3zs,2025-04-14T22:40:06Z,2025-04-14T22:40:06Z,0,@りゅと-y1qにわか,,,0,
ak6HXB6--HM,UgzjeWfr9JBNKqGXX314AaABAg.AFs2YFhfpD4AGv8sxe-Nmq,UgzjeWfr9JBNKqGXX314AaABAg,UgzjeWfr9JBNKqGXX314AaABAg,1,@りゅと-y1q,2025-04-15T00:42:59Z,2025-04-15T00:42:59Z,0,@ タイマンだってこと忘れてたわ,,,0,
ak6HXB6--HM,UgwpiOxdTX3k0tokBs14AaABAg,,UgwpiOxdTX3k0tokBs14AaABAg,0,@DNA-xd1kj,2025-02-09T16:10:55Z,2025-02-09T16:10:55Z,0,結構待ってくれてんの草,,,0,
ak6HXB6--HM,UgxOcTXRJG92guWGt6B4AaABAg,,UgxOcTXRJG92guWGt6B4AaABAg,0,@プロタン田中,2025-02-06T23:26:08Z,2025-02-06T23:26:08Z,0,"この曲なんてやつですか？
i want to be my say youってやつ",,,0,
ak6HXB6--HM,UgxgTSUjGAvTPMXaWDB4AaABAg,,UgxgTSUjGAvTPMXaWDB4AaABAg,0,@superkohaku3570,2025-01-14T11:11:07Z,2025-01-14T11:11:07Z,0,てかタイマンの時帰れよ...,,,0,
ak6HXB6--HM,UgyTPgZD5oOQfwsY9S94AaABAg,,UgyTPgZD5oOQfwsY9S94AaABAg,0,@みるく-opigokugoku,2024-12-29T06:10:40Z,2024-12-29T06:10:40Z,1,"荒らしたった雑魚すぎꉂ🤣𐤔
ただの初心者いじめやん😅🤣
俺とタイマンしろよ‼️雑魚🐟ꉂ🤣𐤔🤪",,,1,
ak6HXB6--HM,Ugz9QeUFx0yPVFRryeh4AaABAg,,Ugz9QeUFx0yPVFRryeh4AaABAg,0,@ts07128,2024-12-24T04:48:05Z,2024-12-24T04:48:05Z,1,すぷらのかみをおもいだす,,,0,
ak6HXB6--HM,UgzbBNKzmLSbbmLcSCB4AaABAg,,UgzbBNKzmLSbbmLcSCB4AaABAg,0,@直久岩切,2024-12-22T08:02:35Z,2024-12-22T08:02:35Z,0,バッジで弱いってわかるw,,,1,
ak6HXB6--HM,UgzJ8NNWCvDL2Khtekl4AaABAg,,UgzJ8NNWCvDL2Khtekl4AaABAg,0,@翔-e8j,2024-12-15T05:58:17Z,2024-12-15T05:58:17Z,0,そいつに会ったら容赦なく叩き潰す,,,1,
ak6HXB6--HM,UgxpZeBXVW6L_JqfwP54AaABAg,,UgxpZeBXVW6L_JqfwP54AaABAg,0,@mi-yakyatto,2024-11-17T14:45:43Z,2024-11-17T14:45:43Z,0,マイクラじゃなくなってて草,,,0,
ak6HXB6--HM,Ugx58_Qiu-lFXSmb9fl4AaABAg,,Ugx58_Qiu-lFXSmb9fl4AaABAg,0,@にっしぃ-024,2024-11-17T12:44:19Z,2024-11-17T12:44:19Z,2,🤓絶対こんな顔してて草,,,0,
ak6HXB6--HM,Ugyg7DdMPZfoLJ3RwCd4AaABAg,,Ugyg7DdMPZfoLJ3RwCd4AaABAg,0,@EliteGlacial,2024-11-11T05:06:11Z,2024-11-11T05:06:11Z,5,2:43 インドに何の恨みがあるんだよｗｗｗ,,,0,
ak6HXB6--HM,Ugxg1FNrqMGY72sbXZN4AaABAg,,Ugxg1FNrqMGY72sbXZN4AaABAg,0,@human-r1y3r,2024-11-05T03:23:38Z,2024-11-05T03:23:38Z,0,4:40 ポケカ、ポ◯モンカード？,,,0,
ak6HXB6--HM,Ugzl4VCVrNjtKRXUPoF4AaABAg,,Ugzl4VCVrNjtKRXUPoF4AaABAg,0,@koyudashi,2024-10-30T21:49:20Z,2024-10-30T21:49:20Z,0,イキリキッズくんカマチョ♡,,,1,
ak6HXB6--HM,UgxOVpTCBPohkw1-2HB4AaABAg,,UgxOVpTCBPohkw1-2HB4AaABAg,0,@ちゃちゃ-h6j,2024-10-13T12:48:09Z,2024-10-13T12:48:09Z,0,こんなことしてる時点で同等やなww,,,0,
ak6HXB6--HM,UgxgNq050rwQke9iNdN4AaABAg,,UgxgNq050rwQke9iNdN4AaABAg,0,@アキラデス,2024-10-13T03:15:51Z,2024-10-13T03:15:51Z,1,君が一番イキってるよ♡,,,0,
ak6HXB6--HM,UgxgNq050rwQke9iNdN4AaABAg.A9Wd6b6994IAArfTloN3gL,UgxgNq050rwQke9iNdN4AaABAg,UgxgNq050rwQke9iNdN4AaABAg,1,@TheShiratama31,2024-11-15T13:11:11Z,2024-11-15T13:11:11Z,2,は？,,,1,
ak6HXB6--HM,UgzdHCLE66sl6BBrhJ94AaABAg,,UgzdHCLE66sl6BBrhJ94AaABAg,0,@uni_sakyu,2024-10-02T12:45:23Z,2024-10-02T12:45:23Z,2,2:37 舐めTENGAおもろw,,,0,
ak6HXB6--HM,Ugy7v0tqAGYddikLtfx4AaABAg,,Ugy7v0tqAGYddikLtfx4AaABAg,0,@さつきめい-r6f,2024-09-30T10:54:06Z,2024-09-30T10:54:53Z,0,これはサブ垢でしてんの？それとも本垢？本垢やったらランク12で弱すぎwそれに負ける奴も雑魚w,,,1,
ak6HXB6--HM,UgxYDsEEF_78HdrlQ3F4AaABAg,,UgxYDsEEF_78HdrlQ3F4AaABAg,0,@AitoQwQ,2024-09-30T10:26:07Z,2024-09-30T10:26:07Z,0,ポケカで吹いた,,,0,
ak6HXB6--HM,Ugz0iJSFCTZjjeuP_Sx4AaABAg,,Ugz0iJSFCTZjjeuP_Sx4AaABAg,0,@nab5547,2024-09-10T01:27:42Z,2024-09-10T01:27:42Z,0,名前がもうBANなの草,,,0,
ak6HXB6--HM,Ugzq5mpeMPqXQL1whBd4AaABAg,,Ugzq5mpeMPqXQL1whBd4AaABAg,0,@HHo-mumei,2024-09-02T11:43:55Z,2024-09-02T11:43:55Z,0,荒らしたったさんスプラ始めたんだ！！！,,,0,
ak6HXB6--HM,Ugzt7FI1TGYN63W5b454AaABAg,,Ugzt7FI1TGYN63W5b454AaABAg,0,@nasu0109,2024-08-31T04:40:17Z,2024-08-31T04:40:17Z,0,"キッズの二つ名ダッサ。
何が「無限のトルネード」だ。",,,0,
ak6HXB6--HM,Ugz71s2yycH5INMrm9h4AaABAg,,Ugz71s2yycH5INMrm9h4AaABAg,0,@_aRa-eb4gz,2024-08-30T09:50:32Z,2024-08-30T09:50:32Z,0,"ﾊﾟｯと見正直結構弱くない?やってみないとわかんないけど_________.あ,キッズの方です!!",,,1,
ak6HXB6--HM,UgyA0xjWfA8apqAuTgV4AaABAg,,UgyA0xjWfA8apqAuTgV4AaABAg,0,@トドです,2024-08-29T10:32:17Z,2024-08-29T10:32:17Z,1,待って土下座写真ってあの犯罪者のSouthernの謝罪動画の土下座じゃね？,,,0,
ak6HXB6--HM,UgypRHfjH0A3FIhgqpJ4AaABAg,,UgypRHfjH0A3FIhgqpJ4AaABAg,0,@Shirayuki0915,2024-08-28T13:14:16Z,2024-08-28T13:14:16Z,0,"いじめられて、そのストレスをスプラで煽ったりして発散してるんやろ...？だったらゲームじゃなくて現実で強くなって見返すって方法を思いついて欲しいわ。、


でもちゃんと土下座送ってるのは偉いぞ👍⸒",,,0,
ak6HXB6--HM,UgzegtRpAE3yscZm1MF4AaABAg,,UgzegtRpAE3yscZm1MF4AaABAg,0,@15teikoku,2024-08-27T20:59:53Z,2024-08-27T20:59:53Z,1,スプラトゥーンプロだったらキッズでも勝てそうだけどね,,,0,
ak6HXB6--HM,Ugx_vAmlmZDfoCfwb9F4AaABAg,,Ugx_vAmlmZDfoCfwb9F4AaABAg,0,@ワイテルズ好き-m6k,2024-08-27T12:18:32Z,2024-08-27T12:18:32Z,0,あいつただ初心者いじめたいだけ？,,,0,
ak6HXB6--HM,UgzT2fEaFuuYVclRRKx4AaABAg,,UgzT2fEaFuuYVclRRKx4AaABAg,0,@Morukora-315,2024-08-24T05:23:01Z,2024-08-24T05:23:01Z,0,黒ザップにサーマルインクは合うのか？？？？,,,0,
ak6HXB6--HM,UgyeNU-wZLNea6jrVLl4AaABAg,,UgyeNU-wZLNea6jrVLl4AaABAg,0,@紅組団長カパおくん,2024-08-21T08:06:54Z,2024-08-21T08:06:54Z,0,相手の動き見てたけど正直よわくねって思うの俺だけかな？でも最後ちゃんと土下座してるからほかの人に比べたら全然ましなほうですね～～,,,1,
ak6HXB6--HM,UgwPwnirqlSpVgQWQa94AaABAg,,UgwPwnirqlSpVgQWQa94AaABAg,0,@Takoyaki71,2024-08-15T10:04:17Z,2024-08-15T10:04:17Z,2,本当に土下座するとか、素直でかわいいな,,,0,
ak6HXB6--HM,UgyV487RwGFXOzqn_nN4AaABAg,,UgyV487RwGFXOzqn_nN4AaABAg,0,@chokoo-kg4nt,2024-08-14T14:43:59Z,2024-08-14T14:43:59Z,0,俺が言いたいのはいきっとるやつ下手すぎってこと,,,1,
ak6HXB6--HM,UgwEVThIBMm6aQ3zwFp4AaABAg,,UgwEVThIBMm6aQ3zwFp4AaABAg,0,@rimuru1122,2024-08-14T09:32:40Z,2024-08-14T09:32:40Z,0,土下座写真おもろすぎて好き,,,0,
ak6HXB6--HM,UgxBdJh5qjV44yEfdUt4AaABAg,,UgxBdJh5qjV44yEfdUt4AaABAg,0,@暁-B,2024-08-14T03:19:49Z,2024-08-14T03:19:49Z,1,「ボケが」が、「ポケカ」って字幕になってるの草,,,0,
ak6HXB6--HM,Ugz79z5xMUOYS10_AxJ4AaABAg,,Ugz79z5xMUOYS10_AxJ4AaABAg,0,@おさかな-返信通知オフ-e4t,2024-08-12T02:16:11Z,2024-08-12T02:17:22Z,1,"クソガキ嫌いだけど、これは可愛い。
頑張ってイキろうとしてるのが微笑ましい",,,0,
ak6HXB6--HM,UgzPlC7BUUNsntPJ2Jp4AaABAg,,UgzPlC7BUUNsntPJ2Jp4AaABAg,0,@kuredora-c3u,2024-08-07T03:58:18Z,2024-08-07T03:58:18Z,0,まだヤラセしてたのかよw,,,0,
ak6HXB6--HM,UgxzPUKhdqbUpA-qFtJ4AaABAg,,UgxzPUKhdqbUpA-qFtJ4AaABAg,0,@くりはらいじんぐ,2024-08-04T07:45:15Z,2024-08-04T07:45:15Z,0,ギアからクソ雑魚なの草🌱,,,1,
ak6HXB6--HM,UgzqM_zleBLgFLMxdM94AaABAg,,UgzqM_zleBLgFLMxdM94AaABAg,0,@まーくん-f7l,2024-08-01T13:15:38Z,2024-08-01T13:15:38Z,1,プロゲーマー舐めちょる？,,,0,
ak6HXB6--HM,UgwIJNqHPe1Y-bmiY494AaABAg,,UgwIJNqHPe1Y-bmiY494AaABAg,0,@豆腐メンタル-v9u,2024-08-01T03:57:12Z,2024-08-01T03:57:12Z,4,煽る時点から下手確定なんだよなあ,,,1,
ak6HXB6--HM,UgwHry75Uwiu8GoQqg14AaABAg,,UgwHry75Uwiu8GoQqg14AaABAg,0,@彩織竹辺,2024-07-31T07:38:39Z,2024-07-31T07:42:29Z,1,"イキリのギアくそやんけw
あと、下手くそ",,,1,
ak6HXB6--HM,Ugxe-j9BvGtoR-KTehl4AaABAg,,Ugxe-j9BvGtoR-KTehl4AaABAg,0,@稲嶺麗子,2024-07-30T12:56:53Z,2024-07-30T12:56:53Z,1,タイマンの相手くそ雑魚やし何煽ってんの,,,1,
ak6HXB6--HM,UgzQC10VTV3gFy0sQZt4AaABAg,,UgzQC10VTV3gFy0sQZt4AaABAg,0,@蜘蛛ニキですが,2024-07-30T07:33:20Z,2024-07-30T07:33:40Z,4,ザップの立ち回りなってなくて草（ザップの立ち回り知らん）,,,0,
ak6HXB6--HM,UgxtW-v0-M0QDwn8gYZ4AaABAg,,UgxtW-v0-M0QDwn8gYZ4AaABAg,0,@renren.eutr3,2024-07-29T00:24:35Z,2024-07-29T00:24:35Z,1,頑張って隠してて草,,,0,
ak6HXB6--HM,UgwSdyv39m6MxRiQxlx4AaABAg,,UgwSdyv39m6MxRiQxlx4AaABAg,0,@usagi5610,2024-07-26T08:53:25Z,2024-07-26T08:53:25Z,1,ガキが仲間に来たらがきのせいで絶対負ける,,,1,
ak6HXB6--HM,UgzCJr-t7bBgXJFM1Gx4AaABAg,,UgzCJr-t7bBgXJFM1Gx4AaABAg,0,@森節子,2024-07-23T23:55:39Z,2024-07-23T23:55:39Z,0,ランク12はザコ,,,0,
ak6HXB6--HM,Ugw6z3pSlk1fE2kw7ix4AaABAg,,Ugw6z3pSlk1fE2kw7ix4AaABAg,0,@KING_c-KURONEKO,2024-07-23T13:55:19Z,2024-07-23T13:55:19Z,0,これだからザコザコいってる暴言厨は……,,,1,
ak6HXB6--HM,Ugz2jf_fT-YNtau_C_p4AaABAg,,Ugz2jf_fT-YNtau_C_p4AaABAg,0,@noob-y2n,2024-07-22T03:25:58Z,2024-07-22T03:25:58Z,0,負けても「は？」しか言えないの草,,,0,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg,,Ugz-3N94-iqSo2m314l4AaABAg,0,@q2uz,2024-07-12T15:09:42Z,2024-07-12T15:09:52Z,4,本気モードも下手で草俺のほうが強いわ,,,0,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A63Rap2YaAR,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@チャンネル登録して-1,2024-07-19T05:34:22Z,2024-07-19T05:34:22Z,1,ネタ？,,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A63W537kjSL,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@q2uz,2024-07-19T06:13:35Z,2024-07-19T06:13:35Z,1,@チャンネル登録して-1 ほんと,,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A63hCO3K3g8,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@q2uz,2024-07-19T07:59:26Z,2024-07-19T07:59:26Z,1,おれs5だから,,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A63k3DUn7DL,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@チャンネル登録して-1,2024-07-19T08:24:24Z,2024-07-19T08:24:24Z,0,"@q2uz 
お、おう",,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A6IFEGWrl6T,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@tks113tmm,2024-07-24T23:34:54Z,2024-07-24T23:34:54Z,0,おれXP最高2000くらい,,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A6IGQ9nrwri,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@q2uz,2024-07-24T23:45:16Z,2024-07-24T23:45:16Z,0,@tks113tmm 俺xp2450シャーカー使い,,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A6IMTIOZ9WS,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@tks113tmm,2024-07-25T00:38:07Z,2024-07-25T00:38:07Z,1,"@q2uz へー
でもさあ、下手って言い方はよくないと思うなあ",,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A6IZs875vbb,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@q2uz,2024-07-25T02:35:15Z,2024-07-25T02:35:15Z,1,@tks113tmm でも実際索敵とか出来てないし,,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A6IeS1od_ZU,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@tks113tmm,2024-07-25T03:23:58Z,2024-07-25T03:23:58Z,0,"@q2uz 確かにそうだな
納得したよ",,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A6IgW8MiKbG,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@q2uz,2024-07-25T03:42:00Z,2024-07-25T03:42:00Z,1,@tks113tmm だってねイキリキッズがね弱すぎて動画の人が強く見えるだけ腕前だったら万年S帯で沼ってるよ絶対,,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A6Ii2JtxbXH,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@tks113tmm,2024-07-25T03:55:25Z,2024-07-25T03:55:25Z,0,"@q2uz じゃあイキリキッズが
弱すぎるだけか",,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A6IjNvDoJlo,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@q2uz,2024-07-25T04:07:06Z,2024-07-25T04:07:06Z,0,@tks113tmm そういうこと,,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A6ImJdacPer,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@たかはやー,2024-07-25T04:32:44Z,2024-07-25T04:32:44Z,1,君も言葉遣いが下手で草俺の方が倫理観あるわ,,,,
ak6HXB6--HM,Ugz-3N94-iqSo2m314l4AaABAg.A5nRsbr9As4A6TJExXE8xp,Ugz-3N94-iqSo2m314l4AaABAg,Ugz-3N94-iqSo2m314l4AaABAg,1,@2番目の弱者めんと,2024-07-29T06:41:36Z,2024-07-29T06:41:36Z,1,"@たかはやー
俺もまだ人間としての常識がある方",,,,
ak6HXB6--HM,Ugzdh_MSfWL3bPDzEph4AaABAg,,Ugzdh_MSfWL3bPDzEph4AaABAg,0,@Ruu581,2024-07-11T11:35:00Z,2024-07-11T11:35:00Z,0,ごめんなさい普通にどっちも勝てそう。,,,,
ak6HXB6--HM,UgwPMRYv5PF52g25TDB4AaABAg,,UgwPMRYv5PF52g25TDB4AaABAg,0,@shu310x,2024-07-06T15:43:04Z,2024-07-06T15:44:39Z,0,多分通報したらBANされる(キッズ)の方動画見て思ったことはめっちゃ下手でも練習したら強くなると思うちゃんと謝れるのはえらい,,,,
ak6HXB6--HM,Ugxxm5owQLKpPWxoBAV4AaABAg,,Ugxxm5owQLKpPWxoBAV4AaABAg,0,@R-px7wj,2024-05-19T13:19:24Z,2024-05-19T13:23:38Z,0,えろショタが,,,,
ak6HXB6--HM,UgzLkjWCKfBfzchWIV94AaABAg,,UgzLkjWCKfBfzchWIV94AaABAg,0,@maniahikakin-zt2pm,2024-05-12T10:08:06Z,2024-05-12T10:08:06Z,0,最初の言葉聞いてまつだこうせいってすぐわかった（まつだこうせいは過去動画参照　レックウザで荒らしたっていうので出てきました　他にもありますけど探してください）,,,,
ak6HXB6--HM,UgzLkjWCKfBfzchWIV94AaABAg.A3KpsEaJQzdA7kqo4XIqjC,UgzLkjWCKfBfzchWIV94AaABAg,UgzLkjWCKfBfzchWIV94AaABAg,1,@profit_and_loss_statement,2024-08-30T08:01:21Z,2024-08-30T08:01:21Z,0,やらせ隠す気無いのか笑,,,,
ak6HXB6--HM,UgxIfrHhxYRz1QsgVyN4AaABAg,,UgxIfrHhxYRz1QsgVyN4AaABAg,0,@トノムラセイジ,2024-05-11T00:41:49Z,2024-05-11T00:41:49Z,0,ボコしている所は見てるこっちも気持ちいしスカッとする,,,,
ak6HXB6--HM,UgywYIECyVMAAvwXoMx4AaABAg,,UgywYIECyVMAAvwXoMx4AaABAg,0,@コムドット-x5i,2024-05-05T23:57:40Z,2024-05-05T23:57:40Z,0,ね,,,,
ak6HXB6--HM,UgxTelpS6OcqWkzRfNF4AaABAg,,UgxTelpS6OcqWkzRfNF4AaABAg,0,@コムドット-x5i,2024-05-05T23:57:29Z,2024-05-05T23:57:29Z,0,し,,,,
ak6HXB6--HM,UgyLDLo8wpeBO5v13Lh4AaABAg,,UgyLDLo8wpeBO5v13Lh4AaABAg,0,@towa781,2024-04-24T15:08:25Z,2024-04-24T15:08:25Z,0,君もキッズやん,,,,
ak6HXB6--HM,UgyWVHUtZinmCus-tzd4AaABAg,,UgyWVHUtZinmCus-tzd4AaABAg,0,@banana-u5h,2024-04-21T09:45:34Z,2024-04-21T09:45:34Z,0,約束を守るのは👍,,,,
ak6HXB6--HM,UgyfHqoVymynlBQeATt4AaABAg,,UgyfHqoVymynlBQeATt4AaABAg,0,@TV_WOMAN-y3t,2024-04-16T06:51:33Z,2024-04-16T06:51:33Z,0,この声聞いた覚えが！,,,,
ak6HXB6--HM,UgyjJdFDbCP7qFnl4lJ4AaABAg,,UgyjJdFDbCP7qFnl4lJ4AaABAg,0,@ゆーさん16,2024-04-15T13:50:01Z,2024-04-15T13:52:43Z,0,4:08 ギア構成がだめですねちゃんと爆発耐性0.1そしてイカ速は0.3はまず積まないと 9:57 あと最低でもスプラは60FPS出るんでラグくはないですね,,,,
ak6HXB6--HM,Ugz9-MycvWzaGmHZCXJ4AaABAg,,Ugz9-MycvWzaGmHZCXJ4AaABAg,0,@文です,2024-04-15T13:49:14Z,2024-04-15T13:49:14Z,0,なんか可哀想www,,,,
ak6HXB6--HM,Ugwiyme4ocBs_DqpVeF4AaABAg,,Ugwiyme4ocBs_DqpVeF4AaABAg,0,@にくぽす_tia,2024-04-09T19:09:39Z,2024-04-09T19:09:39Z,1,"こーゆーの見てるとスッキリする










by2年",,,,
